Close,High,Low,Open,Volume,Profit/Loss,MV_9D,MV_21D,Signal
INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,,,,
1591.43701171875,1614.1886858160015,1582.868118202301,1614.1886858160015,5330179,-22.751674097251453,1597.0729031032986,1592.1357828776042,Buy
1570.85205078125,1582.8680505457567,1539.433016356687,1555.2902357933656,11391755,15.561814987884418,1596.3177897135417,1591.4932396298364,Buy
1546.623046875,1567.7988696310574,1536.2813659941348,1567.7988696310574,9173426,-21.175822756057414,1592.3233778211807,1590.0064813523065,Buy
1561.6922607421875,1579.4208563061295,1540.4179701114037,1541.5013602388092,7614807,20.190900503378316,1589.598415798611,1588.214855375744,Buy
1583.6561279296875,1587.6942841349517,1554.6993967165145,1555.1918577227598,6223491,28.464270206927722,1588.4165174696182,1586.7140241350446,Buy
1559.6240234375,1585.7244570472844,1556.2752645133157,1573.9053927711557,7374814,-14.281369333655675,1582.1568060980903,1584.3971121651787,Sell
1562.1846923828125,1575.1857343566385,1556.176692489401,1568.0942241264431,5161833,-5.909531743630623,1577.6808675130208,1582.8822021484375,Sell
1560.4119873046875,1565.041072656143,1543.1758521432762,1556.1767745731315,3682661,4.2352127315559756,1571.7275797526042,1581.0718238467261,Sell
1547.2139892578125,1561.889351060241,1541.4029254290974,1541.4029254290974,8473741,5.811063828715078,1564.8550211588542,1580.4574207124256,Sell
1550.7596435546875,1567.897309898412,1526.629055261839,1552.5325511946266,8035026,-1.7729076399391488,1560.3353135850693,1580.1244245256696,Sell
1529.0914306640625,1558.1466301517212,1524.8562179010848,1556.1767861186595,14169664,-27.085355454596993,1555.6952446831597,1577.1978004092261,Sell
1492.84619140625,1526.1366022975346,1488.512630894258,1520.12860228797,10851259,-27.282410881719898,1549.7200385199653,1572.4936232793898,Sell
1493.1417236328125,1496.392014262957,1460.14683725966,1491.0734115180542,6439855,2.068312114758328,1542.1033121744792,1568.1787283761162,Sell
1490.8763427734375,1494.3235696797126,1473.5417400906863,1490.0884773327002,7070448,0.7878654407372778,1531.7944471571182,1564.0467413039435,Sell
1496.0965576171875,1498.7557989957106,1483.2925712781332,1496.9830114866083,5719051,-0.8864538694208477,1524.73583984375,1559.9288271949404,Sell
1486.247314453125,1504.0743788045277,1474.428250322285,1486.936711768862,6851407,-0.6893973157370965,1516.2983534071182,1555.1683698381696,Sell
